,title,keyword
140,"경방, +7.30% VI 발동",경방
141,"경방, +7.28% 상승폭 확대",경방
142,경방-동화약품 등 “우리 힘으로 나라 살리자” 민족정신 바탕,경방
143,"㈜경방, 사할린 동포 위해 850만원 상당 물품 기탁",경방
144,[공진단]9월 10일 동시진단 리뷰…한진,경방
145,"경방신약, 가천대 길병원에 인삼음료 4500포 전달",경방
146,"[특징주] 경방, 한진 지분 취득에 52주 신고가… 11% 올라",경방
147,"'경방' 20% 이상 상승, 주가 상승 중, 단기간 골든크로스 형성",경방
148,"금산인삼약초특화농공단지, 경방신약㈜ 금산공장 가동",경방
149,"[fnRASSI]경방(000050), 52주 신고가...1.93% ↑",경방
150,"금산인삼약초특화농공단지, 경방신약㈜ 금산공장 가동",경방
151,"㈜경방, 사할린 동포에 한방생활용품 기탁",경방
152,"경방신약, 길병원 의료진에 인삼음료 4500포 전달",경방
153,"[특징주] 경방, 한진 지분 취득 소식에 이틀째 급등",경방
154,"[fnRASSI]경방(000050), 52주 신고가...1.93% ↑",경방
155,"한진-경방 주가, 나란히 장중 급등...무슨 일?",경방
156,KCGI 나간 자리 꿰찬 경방…조원태號 ‘아군인가 적군인가’,경방
157,"섬유기업 경방, 물류회사 한진 2대 주주로 등극…지분 늘리기 왜?",경방
158,제20차 비상경제 중대본 정례브리핑,경방
159,[마켓인사이트]한진 지배력 강화 나선 한진칼…신주인수권증서 더 사들였다,경방
160,"[특징주] 경방, 한진 4대주주 등극에 이틀째 급등↑",경방
161,"[공시]경방, 반월공장 생산 중단",경방
162,"경방, +3.57% 상승폭 확대",경방
163,"[fnRASSI]경방(000050), 52주 신고가 경신...3.08% ↑",경방
164,경방 주당 125원 현금 배당 결정,경방
165,"한진칼, ㈜한진 신주인수권증서 매수…지배력 강화하나",경방
166,"경방, 한진 주식 17만5635주 취득…지분 6.44%로 늘려",경방
167,금산인삼약초특화농공단지 입주 경방신약(주) 금산공장 가동,경방
168,"[특징주] 경방 12,700원, 26일 13시 50분 등락률 6.72%",경방
169,"경방, +0.66% VI 발동",경방
170,한진 지배력 강화 나선 한진칼…신주인수권증서 추가 매수,경방
171,"[특징주] 경방, 한진 4대주주 등극에 강세",경방
172,"[fnRASSI]경방(000050), 52주 신고가...15.17% ↑",경방
173,"경방 현금실탄만 2천억 갖춰, 한진 4대주주 올라 경영참여 수순 밟아가나",경방
174,"(주)경방, 제천거주 사할린동포에게 한방물품 기부",경방
175,"[공시]경방, 380억원 규모 ㈜한진 지분 8.05% 취득 결정",경방
176,경방 수주공시 - 물품공급 계약 209.2억원 (매출액대비 6.08%),경방
177,"금산인삼약초특화농공단지, 경방신약(주) 금산공장 가동",경방
178,"[특징주] 경방 13,100원, 4일 14시 10분 등락률 6.07%",경방
179,"[fnRASSI]경방, 17.49% 오르며 거래량 증가",경방
180,"[fnRASSI]경방, 17.49% 오르며 거래량 증가",경방
181,"한진칼, ㈜한진 신주인수권증서 매수…지배력 강화하나",경방
182,금산 경방신약 공장 가동,경방
183,"[특징주] 경방 12,800원, 19일 12시 30분 장시작 대비 6.22% 상승",경방
184,"경방 ""에이치와이케이제일호 사모투자 합자회사에 700억원 출자""",경방
185,[브랜드평판분석] 경방... 섬유 제품을 생산하며 백화점 사업 진행,경방
186,"[fnRASSI]경방, 52주 신고가...6.64% ↑",경방
187,"[특징주] 경방 11,600원, 22일 10시 40분 등락률 6.91%",경방
188,"[실적발표] 경방, 나스미디어, 선광, SK인천석유화학",경방
189,"[특징주] 경방, 한진 지분 늘리며 '52주 신고가'",경방
