,date,usd,jpy,eur,cny
3581,2018-09-03,"1,113.00","1,001.48","1,291.97",162.75
3582,2018-09-04,"1,117.50","1,004.45","1,292.61",163.11
3583,2018-09-05,"1,123.50","1,007.76","1,301.52",163.95
3584,2018-09-06,"1,122.00","1,009.04","1,306.18",164.05
3585,2018-09-07,"1,124.00","1,012.29","1,299.91",164.0
3586,2018-09-10,"1,129.00","1,016.52","1,308.40",164.33
3587,2018-09-11,"1,128.50","1,013.43","1,306.63",163.91
3588,2018-09-12,"1,128.50","1,014.25","1,308.04",164.09
3589,2018-09-13,"1,122.50","1,007.22","1,304.23",163.96
3590,2018-09-14,"1,119.50",999.29,"1,306.06",163.31
3591,2018-09-17,"1,126.50","1,005.49","1,314.68",164.14
3592,2018-09-18,"1,124.00","1,002.18","1,315.81",163.59
3593,2018-09-19,"1,122.00",999.24,"1,309.60",163.61
3594,2018-09-20,"1,119.00",997.86,"1,316.22",163.67
3595,2018-09-21,"1,116.50",990.82,"1,312.22",163.17
3596,2018-09-27,"1,112.50",984.38,"1,298.73",161.61
3597,2018-09-28,"1,111.00",979.89,"1,287.32",161.6
3598,2018-10-01,"1,111.50",975.68,"1,290.45",161.49
3599,2018-10-02,"1,120.00",984.18,"1,292.03",162.65
3600,2018-10-04,"1,129.50",990.31,"1,300.17",163.76
3601,2018-10-05,"1,130.50",993.63,"1,303.81",164.04
3602,2018-10-08,"1,138.00","1,004.37","1,305.29",164.16
3603,2018-10-10,"1,136.80","1,003.80","1,306.69",163.95
3604,2018-10-11,"1,142.00","1,017.33","1,323.35",165.33
3605,2018-10-12,"1,133.00","1,008.99","1,309.07",163.92
3606,2018-10-15,"1,133.00","1,013.14","1,314.85",163.86
3607,2018-10-16,"1,124.50","1,002.54","1,302.06",162.77
3608,2018-10-17,"1,127.00","1,003.96","1,299.37",162.78
3609,2018-10-18,"1,135.50","1,009.38","1,306.51",163.53
3610,2018-10-19,"1,132.50","1,007.16","1,298.41",163.39
3611,2018-10-22,"1,132.00","1,004.21","1,300.10",162.93
3612,2018-10-23,"1,137.50","1,014.09","1,304.77",163.76
3613,2018-10-24,"1,134.00","1,006.52","1,293.27",163.22
3614,2018-10-25,"1,138.00","1,013.04","1,299.99",163.75
3615,2018-10-26,"1,142.50","1,018.86","1,296.17",164.04
3616,2018-10-29,"1,142.00","1,016.60","1,299.65",163.98
3617,2018-10-30,"1,139.50","1,008.94","1,293.96",163.43
3618,2018-10-31,"1,140.50","1,008.18","1,292.64",163.48
3619,2018-11-01,"1,133.00","1,004.21","1,290.77",163.17
3620,2018-11-02,"1,118.00",989.51,"1,276.59",162.23
3621,2018-11-05,"1,125.00",992.98,"1,278.73",162.42
3622,2018-11-06,"1,124.50",993.59,"1,283.95",162.62
3623,2018-11-07,"1,121.00",990.37,"1,287.97",162.06
3624,2018-11-08,"1,117.00",982.28,"1,275.78",161.27
3625,2018-11-09,"1,129.00",991.44,"1,281.19",162.57
3626,2018-11-12,"1,137.50",998.99,"1,282.08",163.45
3627,2018-11-13,"1,134.00",995.22,"1,277.17",163.07
3628,2018-11-14,"1,133.00",994.91,"1,278.53",163.09
3629,2018-11-15,"1,131.00",997.22,"1,278.82",163.11
3630,2018-11-16,"1,132.00","1,000.04","1,283.69",163.12
3631,2018-11-19,"1,127.50",999.34,"1,287.38",162.53
3632,2018-11-20,"1,128.50","1,004.50","1,288.63",162.61
3633,2018-11-21,"1,130.00",999.25,"1,288.26",163.13
3634,2018-11-22,"1,130.50","1,000.75","1,289.39",163.21
3635,2018-11-23,"1,132.50","1,003.72","1,285.67",163.15
3636,2018-11-26,"1,129.00",997.31,"1,283.50",162.78
3637,2018-11-27,"1,130.00",994.59,"1,279.61",162.74
3638,2018-11-28,"1,128.50",991.61,"1,273.74",162.34
3639,2018-11-29,"1,121.00",989.19,"1,275.59",161.57
3640,2018-11-30,"1,122.00",988.29,"1,275.49",161.62
3641,2018-12-03,"1,113.00",979.88,"1,261.47",161.38
3642,2018-12-04,"1,106.50",981.07,"1,262.07",162.06
3643,2018-12-05,"1,113.50",985.57,"1,264.32",162.38
3644,2018-12-06,"1,121.50",994.19,"1,272.51",162.62
3645,2018-12-07,"1,122.50",994.82,"1,276.34",163.0
3646,2018-12-10,"1,128.00","1,000.67","1,288.12",163.17
3647,2018-12-11,"1,130.50",998.98,"1,286.45",163.87
3648,2018-12-12,"1,129.00",995.55,"1,280.29",163.96
3649,2018-12-13,"1,125.00",991.32,"1,279.13",163.55
3650,2018-12-14,"1,134.50",998.99,"1,280.51",164.33
3651,2018-12-17,"1,131.50",998.98,"1,283.01",164.03
3652,2018-12-18,"1,129.50","1,005.03","1,286.11",163.92
3653,2018-12-19,"1,126.50","1,002.80","1,284.60",163.34
3654,2018-12-20,"1,123.00","1,004.61","1,286.56",162.97
3655,2018-12-21,"1,124.50","1,010.92","1,283.62",162.68
3656,2018-12-24,"1,126.00","1,014.64","1,283.53",163.02
3657,2018-12-26,"1,125.80","1,017.30","1,281.27",163.36
3658,2018-12-27,"1,122.00","1,012.50","1,276.28",163.01
3659,2018-12-28,"1,117.00","1,012.37","1,278.97",162.31
3660,2018-12-31,"1,116.00","1,015.70","1,278.38",162.35
3661,2019-01-02,"1,122.50","1,028.50","1,280.55",163.34
3662,2019-01-03,"1,127.50","1,047.23","1,279.21",163.7
3663,2019-01-04,"1,124.00","1,040.79","1,282.54",163.43
3664,2019-01-07,"1,120.00","1,034.21","1,281.17",163.45
3665,2019-01-08,"1,126.00","1,035.74","1,289.10",164.16
3666,2019-01-09,"1,121.70","1,029.98","1,284.29",164.18
3667,2019-01-10,"1,119.00","1,035.10","1,290.82",164.94
3668,2019-01-11,"1,116.00","1,030.14","1,286.41",165.05
3669,2019-01-14,"1,123.50","1,039.27","1,288.37",165.99
3670,2019-01-15,"1,124.00","1,036.37","1,284.17",166.05
3671,2019-01-16,"1,122.50","1,031.57","1,278.75",165.86
3672,2019-01-17,"1,124.00","1,033.71","1,281.98",165.76
3673,2019-01-18,"1,122.50","1,026.24","1,280.16",165.38
3674,2019-01-21,"1,130.50","1,031.15","1,284.76",166.1
3675,2019-01-22,"1,132.00","1,034.50","1,285.27",166.11
3676,2019-01-23,"1,128.50","1,029.18","1,282.94",166.07
3677,2019-01-24,"1,130.00","1,029.47","1,282.72",166.13
3678,2019-01-25,"1,121.00","1,020.25","1,271.38",165.65
3679,2019-01-28,"1,119.00","1,022.06","1,277.23",165.65
3680,2019-01-29,"1,119.00","1,022.24","1,279.02",165.6
3681,2019-01-30,"1,118.50","1,022.07","1,278.95",166.19
3682,2019-01-31,"1,113.00","1,024.34","1,279.28",165.79
3683,2019-02-01,"1,119.00","1,027.45","1,283.33",165.93
3684,2019-02-07,"1,126.00","1,026.95","1,277.39",166.03
3685,2019-02-08,"1,124.00","1,024.05","1,275.46",165.82
3686,2019-02-11,"1,125.50","1,021.23","1,272.55",165.54
3687,2019-02-12,"1,125.50","1,019.15","1,270.91",166.04
3688,2019-02-13,"1,123.00","1,014.13","1,269.72",165.84
3689,2019-02-14,"1,127.00","1,014.90","1,269.73",166.16
3690,2019-02-15,"1,129.50","1,022.03","1,273.29",166.6
3691,2019-02-18,"1,126.00","1,018.59","1,275.53",166.27
3692,2019-02-19,"1,128.50","1,018.64","1,272.89",166.55
3693,2019-02-20,"1,123.50","1,014.49","1,273.94",167.12
3694,2019-02-21,"1,126.00","1,017.12","1,278.18",167.59
3695,2019-02-22,"1,125.00","1,014.84","1,274.40",167.43
3696,2019-02-25,"1,120.00","1,011.47","1,272.26",167.61
3697,2019-02-26,"1,118.50","1,008.93","1,270.73",167.11
3698,2019-02-27,"1,119.00","1,012.35","1,274.32",167.51
3699,2019-02-28,"1,124.00","1,014.62","1,283.05",168.13
3700,2019-03-04,"1,127.00","1,006.74","1,277.17",168.19
3701,2019-03-05,"1,126.50","1,006.21","1,275.65",167.94
3702,2019-03-06,"1,129.00","1,009.16","1,276.11",168.11
3703,2019-03-07,"1,129.50","1,011.60","1,278.09",168.27
3704,2019-03-08,"1,137.00","1,022.76","1,275.66",168.9
3705,2019-03-11,"1,134.50","1,019.73","1,275.52",168.53
3706,2019-03-12,"1,131.00","1,015.76","1,274.52",168.33
3707,2019-03-13,"1,132.50","1,017.20","1,279.44",168.67
3708,2019-03-14,"1,136.00","1,017.88","1,284.42",168.72
3709,2019-03-15,"1,136.50","1,017.05","1,286.23",169.16
3710,2019-03-18,"1,133.50","1,016.77","1,286.86",168.73
3711,2019-03-19,"1,130.50","1,016.59","1,283.57",168.29
3712,2019-03-20,"1,130.50","1,013.86","1,283.17",168.79
3713,2019-03-21,"1,129.00","1,020.75","1,285.87",168.64
3714,2019-03-22,"1,134.00","1,026.66","1,282.55",168.78
3715,2019-03-25,"1,134.00","1,029.04","1,283.52",168.78
3716,2019-03-26,"1,134.00","1,027.41","1,283.97",168.79
3717,2019-03-27,"1,137.00","1,030.40","1,282.76",168.86
3718,2019-03-28,"1,137.50","1,031.14","1,279.63",168.76
3719,2019-03-29,"1,137.00","1,026.40","1,277.48",169.13
3720,2019-04-01,"1,135.00","1,022.75","1,274.66",168.92
3721,2019-04-02,"1,137.00","1,020.88","1,273.55",169.07
3722,2019-04-03,"1,134.50","1,017.63","1,275.80",168.99
3723,2019-04-04,"1,137.00","1,020.69","1,276.91",169.26
3724,2019-04-05,"1,138.00","1,018.57","1,277.86",169.5
3725,2019-04-08,"1,145.00","1,027.32","1,287.44",170.33
3726,2019-04-09,"1,140.50","1,024.85","1,286.31",169.78
3727,2019-04-10,"1,138.50","1,023.60","1,283.60",169.3
3728,2019-04-11,"1,140.50","1,026.41","1,286.88",169.65
3729,2019-04-12,"1,137.00","1,015.63","1,286.46",169.33
3730,2019-04-15,"1,133.50","1,012.51","1,282.10",168.95
3731,2019-04-16,"1,136.50","1,015.46","1,284.25",169.34
3732,2019-04-17,"1,133.50","1,011.83","1,281.65",169.55
3733,2019-04-18,"1,138.00","1,016.75","1,280.65",169.79
3734,2019-04-19,"1,136.50","1,015.46","1,278.16",169.46
3735,2019-04-22,"1,141.50","1,019.88","1,284.13",170.08
3736,2019-04-23,"1,142.50","1,021.32","1,285.71",169.99
3737,2019-04-24,"1,151.00","1,028.92","1,289.87",171.19
3738,2019-04-25,"1,163.00","1,039.92","1,294.65",172.21
3739,2019-04-26,"1,161.00","1,038.88","1,293.12",172.16
3740,2019-04-29,"1,160.50","1,038.62","1,294.31",172.22
3741,2019-04-30,"1,167.00","1,048.38","1,308.32",173.15
3742,2019-05-02,"1,164.50","1,044.16","1,304.36",172.79
3743,2019-05-03,"1,170.00","1,049.37","1,305.02",173.41
3744,2019-05-07,"1,169.00","1,057.01","1,309.05",172.32
3745,2019-05-08,"1,172.50","1,065.86","1,313.02",172.34
3746,2019-05-09,"1,182.50","1,075.93","1,322.86",172.7
3747,2019-05-10,"1,178.00","1,073.10","1,323.25",172.21
3748,2019-05-13,"1,187.50","1,082.79","1,334.28",172.03
3749,2019-05-14,"1,187.50","1,082.65","1,333.44",171.93
3750,2019-05-15,"1,190.50","1,088.61","1,333.06",172.16
3751,2019-05-16,"1,190.00","1,085.42","1,333.69",172.31
3752,2019-05-17,"1,195.50","1,090.44","1,335.01",172.1
3753,2019-05-20,"1,195.00","1,086.76","1,333.14",172.06
3754,2019-05-21,"1,195.00","1,083.46","1,332.01",172.27
3755,2019-05-22,"1,190.00","1,077.17","1,328.58",171.8
3756,2019-05-23,"1,191.50","1,082.64","1,326.68",171.67
3757,2019-05-24,"1,188.00","1,083.10","1,329.08",171.75
3758,2019-05-27,"1,185.50","1,082.99","1,326.99",171.44
3759,2019-05-28,"1,189.50","1,087.34","1,330.81",171.7
3760,2019-05-29,"1,194.50","1,091.91","1,332.52",172.48
3761,2019-05-30,"1,191.50","1,085.95","1,327.21",172.02
3762,2019-05-31,"1,191.50","1,095.58","1,328.11",171.58
3763,2019-06-03,"1,182.50","1,091.82","1,322.45",170.75
3764,2019-06-04,"1,183.50","1,096.19","1,331.97",170.85
3765,2019-06-05,"1,178.00","1,087.82","1,326.90",170.21
3766,2019-06-07,"1,185.50","1,092.17","1,335.23",170.59
3767,2019-06-10,"1,186.50","1,092.89","1,341.46",170.64
3768,2019-06-11,"1,181.50","1,086.94","1,337.10",170.53
3769,2019-06-12,"1,183.00","1,091.68","1,338.92",170.7
3770,2019-06-13,"1,183.00","1,090.47","1,335.31",170.64
3771,2019-06-14,"1,185.50","1,095.50","1,335.35",171.02
3772,2019-06-17,"1,187.50","1,092.41","1,332.02",171.27
3773,2019-06-18,"1,186.00","1,094.95","1,327.49",170.98
3774,2019-06-19,"1,176.50","1,085.13","1,318.39",170.32
3775,2019-06-20,"1,161.50","1,077.51","1,312.96",169.28
3776,2019-06-21,"1,163.50","1,081.77","1,315.57",169.27
3777,2019-06-24,"1,157.50","1,078.50","1,318.51",168.29
3778,2019-06-25,"1,156.00","1,080.93","1,316.22",168.0
3779,2019-06-26,"1,156.50","1,074.07","1,314.42",168.21
3780,2019-06-27,"1,156.50","1,072.47","1,316.15",168.15
3781,2019-06-28,"1,155.50","1,073.14","1,315.25",168.05
3782,2019-07-01,"1,163.00","1,074.22","1,317.80",169.88
3783,2019-07-02,"1,167.50","1,078.57","1,319.16",169.69
3784,2019-07-03,"1,170.50","1,087.27","1,322.43",169.88
3785,2019-07-04,"1,169.00","1,084.57","1,319.16",169.99
3786,2019-07-05,"1,171.50","1,084.07","1,319.34",170.27
3787,2019-07-08,"1,180.50","1,087.67","1,323.75",171.37
3788,2019-07-09,"1,183.00","1,087.47","1,325.49",171.63
3789,2019-07-10,"1,181.50","1,084.69","1,325.47",171.47
3790,2019-07-11,"1,174.00","1,085.48","1,322.98",170.87
3791,2019-07-12,"1,179.00","1,088.29","1,327.55",171.28
3792,2019-07-15,"1,180.00","1,093.50","1,330.86",171.65
3793,2019-07-16,"1,178.50","1,091.91","1,323.57",171.37
3794,2019-07-17,"1,181.00","1,090.84","1,324.85",171.66
3795,2019-07-18,"1,178.50","1,092.47","1,321.45",171.18
3796,2019-07-19,"1,175.50","1,092.42","1,320.97",170.88
3797,2019-07-22,"1,177.50","1,091.54","1,321.39",171.18
3798,2019-07-23,"1,179.00","1,090.51","1,318.30",171.32
3799,2019-07-24,"1,178.50","1,090.75","1,314.50",171.37
3800,2019-07-25,"1,181.50","1,093.32","1,316.72",171.86
3801,2019-07-26,"1,184.50","1,090.05","1,318.59",172.18
3802,2019-07-29,"1,184.50","1,090.25","1,317.52",171.78
3803,2019-07-30,"1,181.00","1,087.53","1,316.46",171.52
3804,2019-07-31,"1,183.00","1,089.62","1,318.57",171.7
3805,2019-08-01,"1,189.00","1,090.28","1,312.24",172.03
3806,2019-08-02,"1,200.50","1,123.49","1,332.43",172.36
3807,2019-08-05,"1,216.00","1,146.47","1,358.03",171.52
3808,2019-08-06,"1,216.00","1,143.56","1,361.98",172.01
3809,2019-08-07,"1,215.50","1,143.89","1,359.17",171.62
3810,2019-08-08,"1,209.00","1,139.54","1,354.56",170.97
3811,2019-08-09,"1,212.00","1,146.15","1,357.68",171.08
3812,2019-08-12,"1,219.00","1,159.46","1,364.91",171.68
3813,2019-08-13,"1,223.00","1,163.27","1,372.39",172.35
3814,2019-08-14,"1,215.00","1,144.77","1,358.49",172.67
3815,2019-08-16,"1,211.00","1,138.53","1,341.49",171.82
3816,2019-08-19,"1,210.50","1,135.93","1,343.29",171.55
3817,2019-08-20,"1,209.00","1,137.19","1,339.81",170.95
3818,2019-08-21,"1,203.50","1,130.63","1,336.01",170.2
3819,2019-08-22,"1,210.00","1,137.59","1,340.20",170.65
3820,2019-08-23,"1,211.00","1,135.65","1,338.70",170.73
3821,2019-08-26,"1,214.50","1,147.81","1,350.46",169.78
3822,2019-08-27,"1,214.00","1,147.29","1,348.45",169.4
3823,2019-08-28,"1,214.50","1,148.46","1,347.37",169.44
3824,2019-08-29,"1,213.00","1,141.92","1,343.40",169.59
3825,2019-08-30,"1,209.50","1,136.80","1,335.41",169.2
3826,2019-09-02,"1,212.50","1,139.62","1,329.63",168.97
3827,2019-09-03,"1,216.00","1,146.47","1,330.36",169.31
3828,2019-09-04,"1,207.00","1,136.48","1,329.45",168.76
3829,2019-09-05,"1,200.00","1,125.23","1,326.72",168.03
3830,2019-09-06,"1,194.50","1,116.67","1,317.29",167.94
3831,2019-09-09,"1,193.00","1,114.95","1,315.16",167.52
3832,2019-09-10,"1,192.00","1,110.23","1,316.03",167.77
3833,2019-09-11,"1,194.50","1,109.31","1,314.79",167.98
3834,2019-09-16,"1,184.00","1,098.69","1,307.49",167.65
3835,2019-09-17,"1,191.00","1,101.40","1,313.08",167.89
3836,2019-09-18,"1,192.00","1,101.46","1,316.15",168.22
3837,2019-09-19,"1,195.00","1,106.94","1,322.15",168.46
3838,2019-09-20,"1,188.50","1,100.82","1,312.40",167.78
3839,2019-09-23,"1,197.50","1,114.52","1,315.93",168.18
3840,2019-09-24,"1,195.00","1,109.36","1,313.31",168.21
3841,2019-09-25,"1,200.50","1,118.36","1,319.71",168.46
3842,2019-09-26,"1,200.50","1,115.76","1,312.39",168.42
3843,2019-09-27,"1,200.00","1,110.03","1,312.44",168.51
3844,2019-09-30,"1,199.00","1,111.06","1,309.67",167.86
3845,2019-10-01,"1,201.50","1,109.88","1,309.94",168.07
3846,2019-10-02,"1,207.00","1,121.90","1,318.10",168.65
3847,2019-10-04,"1,197.00","1,121.89","1,314.90",168.03
3848,2019-10-07,"1,198.00","1,121.15","1,314.75",167.9
3849,2019-10-08,"1,196.50","1,120.00","1,314.89",167.3
3850,2019-10-10,"1,195.00","1,112.09","1,318.09",167.78
3851,2019-10-11,"1,186.00","1,095.71","1,309.23",167.16
3852,2019-10-14,"1,185.50","1,096.11","1,308.08",167.55
3853,2019-10-15,"1,186.40","1,096.13","1,306.88",167.47
3854,2019-10-16,"1,189.50","1,093.94","1,311.42",167.39
3855,2019-10-17,"1,180.00","1,084.56","1,311.04",166.76
3856,2019-10-18,"1,181.00","1,086.83","1,314.81",166.71
3857,2019-10-21,"1,172.00","1,079.39","1,308.30",165.84
3858,2019-10-22,"1,173.00","1,080.41","1,306.84",165.73
3859,2019-10-23,"1,173.00","1,081.45","1,302.73",165.81
3860,2019-10-24,"1,173.50","1,080.22","1,305.64",165.94
3861,2019-10-25,"1,174.50","1,081.34","1,305.28",166.16
3862,2019-10-28,"1,170.50","1,076.67","1,298.79",165.69
3863,2019-10-29,"1,168.00","1,072.69","1,293.91",165.37
3864,2019-10-30,"1,166.50","1,071.71","1,297.38",165.36
3865,2019-10-31,"1,168.50","1,078.90","1,304.51",165.75
3866,2019-11-01,"1,167.00","1,080.26","1,301.03",165.73
3867,2019-11-04,"1,160.50","1,069.98","1,295.52",165.01
3868,2019-11-05,"1,156.00","1,062.11","1,285.70",165.28
3869,2019-11-06,"1,158.50","1,062.70","1,284.72",165.45
3870,2019-11-07,"1,156.00","1,059.53","1,281.37",165.76
3871,2019-11-08,"1,157.50","1,058.48","1,277.24",165.66
3872,2019-11-11,"1,165.50","1,069.51","1,285.90",166.26
3873,2019-11-12,"1,163.50","1,065.72","1,282.53",166.01
3874,2019-11-13,"1,169.50","1,073.67","1,288.09",166.49
3875,2019-11-14,"1,170.50","1,077.36","1,287.37",166.67
3876,2019-11-15,"1,167.00","1,074.14","1,287.20",166.42
3877,2019-11-18,"1,165.50","1,068.82","1,288.87",166.11
3878,2019-11-19,"1,166.50","1,072.05","1,291.37",166.04
3879,2019-11-20,"1,170.50","1,079.35","1,295.22",166.34
3880,2019-11-21,"1,175.50","1,082.26","1,302.63",167.17
3881,2019-11-22,"1,178.00","1,085.36","1,302.40",167.31
3882,2019-11-25,"1,176.50","1,080.89","1,295.91",167.36
3883,2019-11-26,"1,177.50","1,080.52","1,297.25",167.25
3884,2019-11-27,"1,177.50","1,079.14","1,295.78",167.81
3885,2019-11-28,"1,179.00","1,077.25","1,298.49",167.71
3886,2019-11-29,"1,180.00","1,077.18","1,298.35",167.98
3887,2019-12-02,"1,185.00","1,080.76","1,305.10",168.34
3888,2019-12-03,"1,190.00","1,093.30","1,317.45",168.4
3889,2019-12-04,"1,193.00","1,097.97","1,321.37",169.07
3890,2019-12-05,"1,191.00","1,093.01","1,320.82",169.14
3891,2019-12-06,"1,189.50","1,095.51","1,319.75",169.24
3892,2019-12-09,"1,191.00","1,098.10","1,318.56",169.32
3893,2019-12-10,"1,192.00","1,097.96","1,320.32",169.35
3894,2019-12-11,"1,194.70","1,099.43","1,324.32",169.78
3895,2019-12-12,"1,189.00","1,094.39","1,323.30",168.97
3896,2019-12-13,"1,172.00","1,068.66","1,310.18",168.02
3897,2019-12-16,"1,173.00","1,071.97","1,307.07",167.48
3898,2019-12-17,"1,167.00","1,064.98","1,301.67",166.88
3899,2019-12-18,"1,168.50","1,067.42","1,301.12",167.04
3900,2019-12-19,"1,166.00","1,064.50","1,298.28",166.48
3901,2019-12-20,"1,161.00","1,061.53","1,290.05",165.75
3902,2019-12-23,"1,164.00","1,063.94","1,290.41",166.09
3903,2019-12-24,"1,164.00","1,063.94","1,288.66",166.12
3904,2019-12-26,"1,162.00","1,060.65","1,288.02",166.06
3905,2019-12-27,"1,160.50","1,060.06","1,293.90",165.93
3906,2019-12-30,"1,156.50","1,059.79","1,295.28",165.61
3907,2019-12-31,"1,156.00","1,065.09","1,296.80",166.04
3908,2020-01-02,"1,159.00","1,065.21","1,297.85",166.5
3909,2020-01-03,"1,167.50","1,080.37","1,299.78",167.48
3910,2020-01-06,"1,170.00","1,083.28","1,309.93",167.9
3911,2020-01-07,"1,166.50","1,076.06","1,303.68",168.13
3912,2020-01-08,"1,169.00","1,076.18","1,300.86",168.39
3913,2020-01-09,"1,160.00","1,060.04","1,288.70",167.42
3914,2020-01-10,"1,161.50","1,059.62","1,288.22",167.85
3915,2020-01-13,"1,157.00","1,052.58","1,286.29",167.9
3916,2020-01-14,"1,158.50","1,052.66","1,289.64",168.25
3917,2020-01-15,"1,158.00","1,053.88","1,289.66",168.02
3918,2020-01-16,"1,160.50","1,055.05","1,294.94",168.59
3919,2020-01-17,"1,159.00","1,052.73","1,288.11",168.85
3920,2020-01-20,"1,160.50","1,053.23","1,286.47",168.95
3921,2020-01-21,"1,167.00","1,060.96","1,295.84",169.06
3922,2020-01-22,"1,165.00","1,059.33","1,291.58",168.71
3923,2020-01-23,"1,168.00","1,065.94","1,295.43",168.58
3924,2020-01-28,"1,179.50","1,083.85","1,299.87",168.89
3925,2020-01-29,"1,179.00","1,080.66","1,296.84",169.36
3926,2020-01-30,"1,189.00","1,091.53","1,309.80",170.06
3927,2020-01-31,"1,194.50","1,096.32","1,317.53",171.02
3928,2020-02-03,"1,194.00","1,100.92","1,321.76",170.17
3929,2020-02-04,"1,188.50","1,090.62","1,314.07",169.83
3930,2020-02-05,"1,184.50","1,080.16","1,305.73",169.84
3931,2020-02-06,"1,184.00","1,078.28","1,302.87",169.85
3932,2020-02-07,"1,193.50","1,087.17","1,307.06",170.5
3933,2020-02-10,"1,187.00","1,081.40","1,299.88",170.04
3934,2020-02-11,"1,184.50","1,077.95","1,293.30",169.82
3935,2020-02-12,"1,180.00","1,072.97","1,288.21",169.27
3936,2020-02-13,"1,182.50","1,078.14","1,286.74",169.22
3937,2020-02-14,"1,183.00","1,077.12","1,282.49",169.29
3938,2020-02-17,"1,184.00","1,077.59","1,284.23",169.54
3939,2020-02-18,"1,190.50","1,084.99","1,289.07",169.91
3940,2020-02-19,"1,190.00","1,078.53","1,285.56",170.04
3941,2020-02-20,"1,203.00","1,073.29","1,298.52",171.02
3942,2020-02-21,"1,211.50","1,083.49","1,308.54",172.0
3943,2020-02-24,"1,219.00","1,095.09","1,318.47",173.23
3944,2020-02-25,"1,215.00","1,099.90","1,316.82",172.91
3945,2020-02-26,"1,215.00","1,100.54","1,322.35",172.88
3946,2020-02-27,"1,212.00","1,100.77","1,326.35",172.84
3947,2020-02-28,"1,210.50","1,114.18","1,335.67",173.08
3948,2020-03-02,"1,194.00","1,107.66","1,323.67",171.38
3949,2020-03-03,"1,193.00","1,104.58","1,325.84",170.97
3950,2020-03-04,"1,183.00","1,100.47","1,319.34",170.93
3951,2020-03-05,"1,184.50","1,107.89","1,322.97",170.7
3952,2020-03-06,"1,191.00","1,129.28","1,347.38",171.88
3953,2020-03-09,"1,201.50","1,172.82","1,371.15",172.88
3954,2020-03-10,"1,194.00","1,136.22","1,355.31",171.42
3955,2020-03-11,"1,191.50","1,134.87","1,349.55",171.34
3956,2020-03-12,"1,207.00","1,162.31","1,356.31",172.07
3957,2020-03-13,"1,218.00","1,146.51","1,359.35",173.94
3958,2020-03-16,"1,228.00","1,159.53","1,371.43",174.96
3959,2020-03-17,"1,242.00","1,160.37","1,370.92",176.38
3960,2020-03-18,"1,257.00","1,171.15","1,383.20",178.45
3961,2020-03-19,"1,280.00","1,170.07","1,382.14",179.0
3962,2020-03-20,"1,245.00","1,132.08","1,336.76",175.53
3963,2020-03-23,"1,273.00","1,150.58","1,358.55",178.03
3964,2020-03-24,"1,240.00","1,122.68","1,348.69",175.41
3965,2020-03-25,"1,231.00","1,105.77","1,333.54",173.01
3966,2020-03-26,"1,228.00","1,116.72","1,345.27",172.88
3967,2020-03-27,"1,220.00","1,123.03","1,343.71",171.73
3968,2020-03-30,"1,224.00","1,133.60","1,354.85",172.09
3969,2020-03-31,"1,224.00","1,126.40","1,339.30",172.14
3970,2020-04-01,"1,231.00","1,145.54","1,346.96",173.27
